Publication_ID,Subdomain_ID
PUB_006684,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006685,AEROSPACE_ENGINEERING
PUB_006686,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006687,COMPUTER_VISION_AND_PATTERN_RECOGNITION
PUB_006688,COMPUTATIONAL_MECHANICS
PUB_006689,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006690,MECHANICAL_ENGINEERING
PUB_006691,BIOMEDICAL_ENGINEERING
PUB_006692,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006693,BIOMEDICAL_ENGINEERING
PUB_006694,SURFACES_COATINGS_AND_FILMS
PUB_006695,MATERIALS_CHEMISTRY
PUB_006696,CONDENSED_MATTER_PHYSICS
PUB_006697,HARDWARE_AND_ARCHITECTURE
PUB_006698,ASTRONOMY_AND_ASTROPHYSICS
PUB_006699,MATERIALS_CHEMISTRY
PUB_006700,ARTIFICIAL_INTELLIGENCE
PUB_006701,BIOMEDICAL_ENGINEERING
PUB_006702,INFORMATION_SYSTEMS
PUB_006703,COMPUTATIONAL_MECHANICS
PUB_006704,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_006705,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006706,MODELING_AND_SIMULATION
PUB_006707,COMPUTER_VISION_AND_PATTERN_RECOGNITION
PUB_006708,MECHANICAL_ENGINEERING
PUB_006709,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006710,MATERIALS_CHEMISTRY
PUB_006711,MATERIALS_CHEMISTRY
PUB_006712,COMPUTATIONAL_MECHANICS
PUB_006713,ARTIFICIAL_INTELLIGENCE
PUB_006714,HUMANCOMPUTER_INTERACTION
PUB_006715,MATERIALS_CHEMISTRY
PUB_006716,MECHANICAL_ENGINEERING
PUB_006717,MATERIALS_CHEMISTRY
PUB_006718,OCEAN_ENGINEERING
PUB_006719,MATERIALS_CHEMISTRY
PUB_006720,MECHANICAL_ENGINEERING
PUB_006721,MATERIALS_CHEMISTRY
PUB_006722,MATERIALS_CHEMISTRY
PUB_006723,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006724,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_006725,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_006726,CONDENSED_MATTER_PHYSICS
PUB_006727,MATERIALS_CHEMISTRY
PUB_006728,MECHANICAL_ENGINEERING
PUB_006729,MATERIALS_CHEMISTRY
PUB_006730,SAFETY_RISK_RELIABILITY_AND_QUALITY
PUB_006731,MATERIALS_CHEMISTRY
PUB_006732,MECHANICAL_ENGINEERING
PUB_006733,MATERIALS_CHEMISTRY
PUB_006734,MATERIALS_CHEMISTRY
PUB_006735,MATERIALS_CHEMISTRY
PUB_006736,CONDENSED_MATTER_PHYSICS
PUB_006737,COMPUTATIONAL_MECHANICS
PUB_006738,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006739,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_006740,COMPUTER_VISION_AND_PATTERN_RECOGNITION
PUB_006741,POLYMERS_AND_PLASTICS
PUB_006742,AUTOMOTIVE_ENGINEERING
PUB_006743,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006744,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_006745,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006746,ARTIFICIAL_INTELLIGENCE
PUB_006747,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006748,MATERIALS_CHEMISTRY
PUB_006749,POLYMERS_AND_PLASTICS
PUB_006750,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_006751,MATERIALS_CHEMISTRY
PUB_006752,MATERIALS_CHEMISTRY
PUB_006753,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_006754,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006755,ASTRONOMY_AND_ASTROPHYSICS
PUB_006756,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006757,MECHANICAL_ENGINEERING
PUB_006758,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006759,MATERIALS_CHEMISTRY
PUB_006760,COMPUTATIONAL_MECHANICS
PUB_006761,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_006762,BIOMATERIALS
PUB_006763,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006764,ASTRONOMY_AND_ASTROPHYSICS
PUB_006765,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_006766,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006767,AEROSPACE_ENGINEERING
PUB_006768,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_006769,MECHANICAL_ENGINEERING
PUB_006770,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_006771,ASTRONOMY_AND_ASTROPHYSICS
PUB_006772,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006773,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006774,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_006775,BIOMEDICAL_ENGINEERING
PUB_006776,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006777,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_006778,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_006779,CONDENSED_MATTER_PHYSICS
PUB_006780,MATERIALS_CHEMISTRY
PUB_006781,BIOMEDICAL_ENGINEERING
PUB_006782,COMPUTATIONAL_MECHANICS
PUB_006783,AUTOMOTIVE_ENGINEERING
PUB_006784,MECHANICAL_ENGINEERING
PUB_006785,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006786,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006787,AEROSPACE_ENGINEERING
PUB_006788,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006789,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006790,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_006791,MATERIALS_CHEMISTRY
PUB_006792,MATERIALS_CHEMISTRY
PUB_006793,POLYMERS_AND_PLASTICS
PUB_006794,BIOMEDICAL_ENGINEERING
PUB_006795,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_006796,BIOMEDICAL_ENGINEERING
PUB_006797,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_006798,MATERIALS_CHEMISTRY
PUB_006799,MATERIALS_CHEMISTRY
PUB_006800,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006801,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_006802,AEROSPACE_ENGINEERING
PUB_006803,BIOMEDICAL_ENGINEERING
PUB_006804,NUMERICAL_ANALYSIS
PUB_006805,DISCRETE_MATHEMATICS_AND_COMBINATORICS
PUB_006806,MECHANICAL_ENGINEERING
PUB_006807,INDUSTRIAL_AND_MANUFACTURING_ENGINEERING
PUB_006808,COMPUTATIONAL_MECHANICS
PUB_006809,OCEAN_ENGINEERING
PUB_006810,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006811,AEROSPACE_ENGINEERING
PUB_006812,COMPUTER_VISION_AND_PATTERN_RECOGNITION
PUB_006813,BIOMEDICAL_ENGINEERING
PUB_006814,BIOMEDICAL_ENGINEERING
PUB_006815,COMPUTATIONAL_MECHANICS
PUB_006816,SURFACES_COATINGS_AND_FILMS
PUB_006817,BIOMEDICAL_ENGINEERING
PUB_006818,COMPUTER_VISION_AND_PATTERN_RECOGNITION
PUB_006819,POLYMERS_AND_PLASTICS
PUB_006820,APPLIED_MATHEMATICS
PUB_006821,ASTRONOMY_AND_ASTROPHYSICS
PUB_006822,MATERIALS_CHEMISTRY
PUB_006823,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006824,ASTRONOMY_AND_ASTROPHYSICS
PUB_006825,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006826,MECHANICAL_ENGINEERING
PUB_006827,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_006828,COMPUTER_VISION_AND_PATTERN_RECOGNITION
PUB_006829,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_006830,DISCRETE_MATHEMATICS_AND_COMBINATORICS
PUB_006831,COMPUTATIONAL_MECHANICS
PUB_006832,SAFETY_RISK_RELIABILITY_AND_QUALITY
PUB_006833,CONDENSED_MATTER_PHYSICS
PUB_006834,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_006835,MEDIA_TECHNOLOGY
PUB_006836,BUILDING_AND_CONSTRUCTION
PUB_006837,BIOMEDICAL_ENGINEERING
PUB_006838,COMPUTATIONAL_MECHANICS
PUB_006839,BIOMEDICAL_ENGINEERING
PUB_006840,COMPUTATIONAL_MECHANICS
PUB_006841,MECHANICAL_ENGINEERING
PUB_006842,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_006843,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_006844,BIOMEDICAL_ENGINEERING
PUB_006845,COMPUTATIONAL_MECHANICS
PUB_006846,MECHANICS_OF_MATERIALS
PUB_006847,MECHANICAL_ENGINEERING
PUB_006848,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_006849,BIOMEDICAL_ENGINEERING
PUB_006850,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006851,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_006852,ASTRONOMY_AND_ASTROPHYSICS
PUB_006853,COMPUTER_VISION_AND_PATTERN_RECOGNITION
PUB_006854,ARTIFICIAL_INTELLIGENCE
PUB_006855,COMPUTATIONAL_MECHANICS
PUB_006856,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_006857,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_006858,COMPUTATIONAL_MECHANICS
PUB_006859,COMPUTER_SCIENCE_APPLICATIONS
PUB_006860,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_006861,BIOMEDICAL_ENGINEERING
PUB_006862,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_006863,INFORMATION_SYSTEMS
PUB_006864,POLYMERS_AND_PLASTICS
PUB_006865,MATERIALS_CHEMISTRY
PUB_006866,AEROSPACE_ENGINEERING
PUB_006867,MATERIALS_CHEMISTRY
PUB_006868,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_006869,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_006870,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006871,COMPUTATIONAL_MECHANICS
PUB_006872,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006873,MECHANICAL_ENGINEERING
PUB_006874,BIOMATERIALS
PUB_006875,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_006876,ARTIFICIAL_INTELLIGENCE
PUB_006877,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006878,AEROSPACE_ENGINEERING
PUB_006879,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_006880,BIOMEDICAL_ENGINEERING
PUB_006881,APPLIED_MATHEMATICS
PUB_006882,SAFETY_RISK_RELIABILITY_AND_QUALITY
PUB_006883,INSTRUMENTATION
PUB_006884,COMPUTATIONAL_MECHANICS
PUB_006885,MEDIA_TECHNOLOGY
PUB_006886,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006887,APPLIED_MATHEMATICS
PUB_006888,MATERIALS_CHEMISTRY
PUB_006889,AEROSPACE_ENGINEERING
PUB_006890,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_006891,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_006892,OCEAN_ENGINEERING
PUB_006893,POLYMERS_AND_PLASTICS
PUB_006894,POLYMERS_AND_PLASTICS
PUB_006895,BIOMEDICAL_ENGINEERING
PUB_006896,MATERIALS_CHEMISTRY
PUB_006897,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006898,GEOMETRY_AND_TOPOLOGY
PUB_006899,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006900,MATERIALS_CHEMISTRY
PUB_006901,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_006902,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006903,CONDENSED_MATTER_PHYSICS
PUB_006904,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006905,BIOMEDICAL_ENGINEERING
PUB_006906,MECHANICAL_ENGINEERING
PUB_006907,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006908,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_006909,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006910,BIOMEDICAL_ENGINEERING
PUB_006911,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_006912,STATISTICAL_AND_NONLINEAR_PHYSICS
PUB_006913,BIOMATERIALS
PUB_006914,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006915,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006916,MATERIALS_CHEMISTRY
PUB_006917,COMPUTER_VISION_AND_PATTERN_RECOGNITION
PUB_006918,MECHANICS_OF_MATERIALS
PUB_006919,ARTIFICIAL_INTELLIGENCE
PUB_006920,MATHEMATICAL_PHYSICS
PUB_006921,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006922,ASTRONOMY_AND_ASTROPHYSICS
PUB_006923,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006924,MECHANICAL_ENGINEERING
PUB_006925,MATERIALS_CHEMISTRY
PUB_006926,ASTRONOMY_AND_ASTROPHYSICS
PUB_006927,ARTIFICIAL_INTELLIGENCE
PUB_006928,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_006929,MECHANICS_OF_MATERIALS
PUB_006930,MECHANICAL_ENGINEERING
PUB_006931,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_006932,MECHANICAL_ENGINEERING
PUB_006933,MODELING_AND_SIMULATION
PUB_006934,BIOMEDICAL_ENGINEERING
PUB_006935,BIOMEDICAL_ENGINEERING
PUB_006936,ARTIFICIAL_INTELLIGENCE
PUB_006937,COMPUTATIONAL_MECHANICS
PUB_006938,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006939,MATERIALS_CHEMISTRY
PUB_006940,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_006941,AUTOMOTIVE_ENGINEERING
PUB_006942,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_006943,MECHANICAL_ENGINEERING
PUB_006944,HARDWARE_AND_ARCHITECTURE
PUB_006945,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006946,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006947,BIOMATERIALS
PUB_006948,APPLIED_MATHEMATICS
PUB_006949,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006950,MODELING_AND_SIMULATION
PUB_006951,BIOMEDICAL_ENGINEERING
PUB_006952,ARTIFICIAL_INTELLIGENCE
PUB_006953,MATERIALS_CHEMISTRY
PUB_006954,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_006955,ASTRONOMY_AND_ASTROPHYSICS
PUB_006956,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_006957,BIOMATERIALS
PUB_006958,MATERIALS_CHEMISTRY
PUB_006959,BIOMATERIALS
PUB_006960,MECHANICAL_ENGINEERING
PUB_006961,ARTIFICIAL_INTELLIGENCE
PUB_006962,ARTIFICIAL_INTELLIGENCE
PUB_006963,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_006964,GEOMETRY_AND_TOPOLOGY
PUB_006965,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006966,POLYMERS_AND_PLASTICS
PUB_006967,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006968,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006969,AUTOMOTIVE_ENGINEERING
PUB_006970,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006971,MATERIALS_CHEMISTRY
PUB_006972,COMPUTER_VISION_AND_PATTERN_RECOGNITION
PUB_006973,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_006974,AEROSPACE_ENGINEERING
PUB_006975,MATERIALS_CHEMISTRY
PUB_006976,MATERIALS_CHEMISTRY
PUB_006977,COMPUTATIONAL_MECHANICS
PUB_006978,MEDIA_TECHNOLOGY
PUB_006979,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_006980,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_006981,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006982,ASTRONOMY_AND_ASTROPHYSICS
PUB_006983,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006984,POLYMERS_AND_PLASTICS
PUB_006985,MATERIALS_CHEMISTRY
PUB_006986,AEROSPACE_ENGINEERING
PUB_006987,AEROSPACE_ENGINEERING
PUB_006988,ARTIFICIAL_INTELLIGENCE
PUB_006989,ARTIFICIAL_INTELLIGENCE
PUB_006990,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_006991,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_006992,MATERIALS_CHEMISTRY
PUB_006993,BUILDING_AND_CONSTRUCTION
PUB_006994,CONDENSED_MATTER_PHYSICS
PUB_006995,MATERIALS_CHEMISTRY
PUB_006996,BIOMEDICAL_ENGINEERING
PUB_006997,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_006998,ARTIFICIAL_INTELLIGENCE
PUB_006999,BIOMEDICAL_ENGINEERING
PUB_007000,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007001,BIOMEDICAL_ENGINEERING
PUB_007002,AEROSPACE_ENGINEERING
PUB_007003,MECHANICAL_ENGINEERING
PUB_007004,POLYMERS_AND_PLASTICS
PUB_007005,MATERIALS_CHEMISTRY
PUB_007006,MATERIALS_CHEMISTRY
PUB_007007,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_007008,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_007009,MATERIALS_CHEMISTRY
PUB_007010,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007011,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_007012,MECHANICS_OF_MATERIALS
PUB_007013,MATERIALS_CHEMISTRY
PUB_007014,CONDENSED_MATTER_PHYSICS
PUB_007015,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007016,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007017,AEROSPACE_ENGINEERING
PUB_007018,METALS_AND_ALLOYS
PUB_007019,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_007020,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007021,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_007022,STATISTICAL_AND_NONLINEAR_PHYSICS
PUB_007023,MATHEMATICAL_PHYSICS
PUB_007024,ASTRONOMY_AND_ASTROPHYSICS
PUB_007025,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007026,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007027,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_007028,COMPUTER_VISION_AND_PATTERN_RECOGNITION
PUB_007029,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007030,AEROSPACE_ENGINEERING
PUB_007031,MECHANICAL_ENGINEERING
PUB_007032,CONDENSED_MATTER_PHYSICS
PUB_007033,CONDENSED_MATTER_PHYSICS
PUB_007034,AEROSPACE_ENGINEERING
PUB_007035,COMPUTATIONAL_MECHANICS
PUB_007036,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_007037,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_007038,MATERIALS_CHEMISTRY
PUB_007039,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007040,MECHANICAL_ENGINEERING
PUB_007041,MATERIALS_CHEMISTRY
PUB_007042,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_007043,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007044,MECHANICS_OF_MATERIALS
PUB_007045,AEROSPACE_ENGINEERING
PUB_007046,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007047,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_007048,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007049,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007050,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007051,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007052,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007053,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007054,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007055,BIOMATERIALS
PUB_007056,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007057,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_007058,INDUSTRIAL_AND_MANUFACTURING_ENGINEERING
PUB_007059,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_007060,MATERIALS_CHEMISTRY
PUB_007061,MATERIALS_CHEMISTRY
PUB_007062,MATERIALS_CHEMISTRY
PUB_007063,MECHANICS_OF_MATERIALS
PUB_007064,MATERIALS_CHEMISTRY
PUB_007065,CONDENSED_MATTER_PHYSICS
PUB_007066,AEROSPACE_ENGINEERING
PUB_007067,AEROSPACE_ENGINEERING
PUB_007068,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007069,MATHEMATICAL_PHYSICS
PUB_007070,ARTIFICIAL_INTELLIGENCE
PUB_007071,MECHANICAL_ENGINEERING
PUB_007072,APPLIED_MATHEMATICS
PUB_007073,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007074,POLYMERS_AND_PLASTICS
PUB_007075,MECHANICS_OF_MATERIALS
PUB_007076,MECHANICS_OF_MATERIALS
PUB_007077,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007078,COMPUTATIONAL_MECHANICS
PUB_007079,COMPUTATIONAL_MECHANICS
PUB_007080,STATISTICAL_AND_NONLINEAR_PHYSICS
PUB_007081,AEROSPACE_ENGINEERING
PUB_007082,HUMANCOMPUTER_INTERACTION
PUB_007083,MECHANICS_OF_MATERIALS
PUB_007084,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007085,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_007086,MATERIALS_CHEMISTRY
PUB_007087,MATERIALS_CHEMISTRY
PUB_007088,ASTRONOMY_AND_ASTROPHYSICS
PUB_007089,ARTIFICIAL_INTELLIGENCE
PUB_007090,MECHANICS_OF_MATERIALS
PUB_007091,BIOMEDICAL_ENGINEERING
PUB_007092,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007093,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007094,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007095,MATERIALS_CHEMISTRY
PUB_007096,COMPUTER_VISION_AND_PATTERN_RECOGNITION
PUB_007097,STATISTICAL_AND_NONLINEAR_PHYSICS
PUB_007098,AUTOMOTIVE_ENGINEERING
PUB_007099,MATERIALS_CHEMISTRY
PUB_007100,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007101,ARTIFICIAL_INTELLIGENCE
PUB_007102,BUILDING_AND_CONSTRUCTION
PUB_007103,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007104,MATERIALS_CHEMISTRY
PUB_007105,AEROSPACE_ENGINEERING
PUB_007106,AEROSPACE_ENGINEERING
PUB_007107,COMPUTATIONAL_THEORY_AND_MATHEMATICS
PUB_007108,COMPUTER_VISION_AND_PATTERN_RECOGNITION
PUB_007109,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_007110,COMPUTATIONAL_THEORY_AND_MATHEMATICS
PUB_007111,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_007112,AEROSPACE_ENGINEERING
PUB_007113,MECHANICS_OF_MATERIALS
PUB_007114,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_007115,MECHANICAL_ENGINEERING
PUB_007116,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_007117,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_007118,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007119,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007120,CONTROL_AND_SYSTEMS_ENGINEERING
PUB_007121,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007122,POLYMERS_AND_PLASTICS
PUB_007123,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007124,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007125,AEROSPACE_ENGINEERING
PUB_007126,CONDENSED_MATTER_PHYSICS
PUB_007127,COMPUTER_NETWORKS_AND_COMMUNICATIONS
PUB_007128,ARTIFICIAL_INTELLIGENCE
PUB_007129,MECHANICAL_ENGINEERING
PUB_007130,ASTRONOMY_AND_ASTROPHYSICS
PUB_007131,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007132,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007133,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_007134,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007135,CIVIL_AND_STRUCTURAL_ENGINEERING
PUB_007136,CONDENSED_MATTER_PHYSICS
PUB_007137,MECHANICAL_ENGINEERING
PUB_007138,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_007139,BIOMEDICAL_ENGINEERING
PUB_007140,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007141,AUTOMOTIVE_ENGINEERING
PUB_007142,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007143,SAFETY_RISK_RELIABILITY_AND_QUALITY
PUB_007144,GEOMETRY_AND_TOPOLOGY
PUB_007145,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007146,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007147,COMPUTATIONAL_MECHANICS
PUB_007148,STATISTICAL_AND_NONLINEAR_PHYSICS
PUB_007149,CONDENSED_MATTER_PHYSICS
PUB_007150,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_007151,MECHANICAL_ENGINEERING
PUB_007152,ELECTRICAL_AND_ELECTRONIC_ENGINEERING
PUB_007153,BIOMEDICAL_ENGINEERING
PUB_007154,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_007155,ELECTRONIC_OPTICAL_AND_MAGNETIC_MATERIALS
PUB_007156,BIOMEDICAL_ENGINEERING
PUB_007157,COMPUTATIONAL_MECHANICS
PUB_007158,ATOMIC_AND_MOLECULAR_PHYSICS_AND_OPTICS
PUB_007159,CIVIL_AND_STRUCTURAL_ENGINEERING
