Applicant_ID,Patent_ID
THE_TRUSTEES_OF_PRINCETON_UNIVERSITY,PAT_00394
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00394
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00395
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00396
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00397
INDIAN_INSTITUTE_OF_SCIENCE_IISC,PAT_00398
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00399
FIBROHEAL_WOUNDCARE_PVT_LTD,PAT_00399
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00400
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00401
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00402
CENTRE_FOR_NANO_SCIENCE_AND_ENGINEERING,PAT_00402
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00403
RESIL_CHEMICALS_PRIVATE_LIMITED,PAT_00403
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00404
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00405
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00406
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00407
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00408
IIITB_COMET_FOUNDATION,PAT_00409
INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,PAT_00409
INDIAN_INSTITUTE_OF_TECHNOLOGY_ROORKEE,PAT_00409
INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,PAT_00410
MAYANK_KABRA,PAT_00410
INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,PAT_00411
MAYANK_KABRA,PAT_00411
VISION_EMPOWER,PAT_00412
TOUCHÉTECH_LABS_PVT_LTD,PAT_00412
INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,PAT_00412
INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,PAT_00413
INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,PAT_00414
INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,PAT_00415
INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,PAT_00416
INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,PAT_00417
IIITB_COMET_FOUNDATION,PAT_00418
INDIAN_INSTITUTE_OF_TECHNOLOGY_ROORKEE,PAT_00418
BMS_COLLEGE_OF_ENGINEERING,PAT_00419
BMS_COLLEGE_OF_ENGINEERING,PAT_00420
BMS_COLLEGE_OF_ENGINEERING,PAT_00421
BMS_COLLEGE_OF_ENGINEERING,PAT_00422
BMS_COLLEGE_OF_ENGINEERING,PAT_00423
RAMAMOORTHY_JAYAGOWRI,PAT_00424
SHISHIRA_SHETTY_KENJUR_SUBHASHCHANDRA,PAT_00424
SRIJANA_SHANKARANAND_LALI,PAT_00424
BMS_COLLEGE_OF_ENGINEERING,PAT_00424
BMS_COLLEGE_OF_ENGINEERING,PAT_00425
BALACHANDRA_KUMARASWAMY_BMS_COLLEGE_OF_ENGINEERING,PAT_00426
BMS_COLLEGE_OF_ENGINEERING,PAT_00427
BMS_COLLEGE_OF_ENGINEERING,PAT_00428
BMS_COLLEGE_OF_ENGINEERING,PAT_00429
BMS_COLLEGE_OF_ENGINEERING,PAT_00430
BMS_COLLEGE_OF_ENGINEERING,PAT_00431
BMS_COLLEGE_OF_ENGINEERING,PAT_00432
BMS_COLLEGE_OF_ENGINEERING,PAT_00433
BMS_COLLEGE_OF_ENGINEERING,PAT_00434
BMS_COLLEGE_OF_ENGINEERING,PAT_00435
BMS_COLLEGE_OF_ENGINEERING,PAT_00436
BMS_COLLEGE_OF_ENGINEEERING,PAT_00437
BMS_COLLEGE_OF_ENGINEERING,PAT_00438
RV_COLLEGE_OF_ENGINEERING,PAT_00439
PURUSHOTHAM_GURURAJ,PAT_00439
RV_COLLEGE_OF_ENGINEERING,PAT_00440
RV_COLLEGE_OF_ENGINEERING,PAT_00441
RV_COLLEGE_OF_ENGINEERING,PAT_00442
RV_COLLEGE_OF_ENGINEERING,PAT_00443
RV_COLLEGE_OF_ENGINEERING,PAT_00444
RV_COLLEGE_OF_ENGINEERING,PAT_00445
RV_COLLEGE_OF_ENGINEERING,PAT_00446
RV_COLLEGE_OF_ENGINEERING,PAT_00447
RV_COLLEGE_OF_ENGINEERING,PAT_00448
RV_COLLEGE_OF_ENGINEERING,PAT_00449
RV_COLLEGE_OF_ENGINEERING,PAT_00450
DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,PAT_00451
DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,PAT_00452
DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,PAT_00453
DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,PAT_00454
DR_S_JENORIS_MUTHIYA,PAT_00454
THARUN_KUMAR_N,PAT_00454
BHARATH_K,PAT_00454
DIVYA_S,PAT_00454
SHASHANK_B_R,PAT_00454
DR_SURENDRA_B_S,PAT_00455
DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,PAT_00455
DR_RUDRESH_M,PAT_00455
ATYAM_NAGESWARA_RAO,PAT_00456
DR_KISHAN_KUMAR_BHIMANI,PAT_00456
KHUSHBU_SARADVA,PAT_00456
DR_VIJAYAPRIYA_P,PAT_00456
CMR_INSTITUTE_OF_TECHNOLOGY_BANGALORE,PAT_00456
SHREEKANTH_MOOROOR_PRABHU,PAT_00457
DR_SUGATO_CHAKRABARTY,PAT_00457
CMR_INSTITUTE_OF_TECHNOLOGY,PAT_00457
DRVSPRAKASH,PAT_00458
CMR_INSTITUTE_OF_TECHNOLOGY_BANGALORE,PAT_00458
DRKCHITRA,PAT_00458
DRVINOTH_B,PAT_00458
DR_VENNILA_J,PAT_00458
DR_M_GUNASEKARAN,PAT_00458
MS_KEERTHI_VIJAYAN,PAT_00458
DR_MARGARET_MARY_T,PAT_00458
SHREEKANTH_MOOROOR_PRABHU,PAT_00459
CMR_INSTITUTE_OF_TECHNOLOGY_BENGALURU,PAT_00459
PES_UNIVERSITY,PAT_00460
PES_UNIVERSITY,PAT_00461
PES_UNIVERSITY,PAT_00462
PES_UNIVERSITY,PAT_00463
PES_UNIVERSITY,PAT_00464
PES_UNIVERSITY,PAT_00465
PES_UNIVERSITY,PAT_00466
PES_UNIVERSITY,PAT_00467
PES_UNIVERSITY,PAT_00468
PES_UNIVERSITY,PAT_00469
PES_UNIVERSITY,PAT_00470
PES_UNIVERSITY,PAT_00471
PES_UNIVERSITY,PAT_00472
PES_UNIVERSITY,PAT_00473
PES_UNIVERSITY,PAT_00474
PES_UNIVERSITY,PAT_00475
PES_UNIVERSITY,PAT_00476
PES_UNIVERSITY,PAT_00477
PES_UNIVERSITY,PAT_00478
PES_UNIVERSITY,PAT_00479
PES_UNIVERSITY_ELECTRONIC_CITY_CAMPUS,PAT_00480
MS_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00481
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00482
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00483
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00484
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00485
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00486
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00487
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00488
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00489
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00490
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00491
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00492
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00493
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00494
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00495
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00496
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00497
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00498
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00499
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00500
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00501
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00502
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00503
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00504
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00505
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00506
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00507
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00508
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00509
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00510
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00511
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00512
M_S_RAMAIAH_UNIVERSITY_OF_APPLIED_SCIENCES,PAT_00513
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00514
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00515
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00516
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00517
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00518
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00519
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00520
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00521
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00522
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00523
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00524
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00525
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00526
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00527
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00528
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00529
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00530
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00531
INDIAN_INSTITUTE_OF_TECHNOLOGY_PALAKKAD,PAT_00531
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00532
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00533
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00534
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00535
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00536
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00537
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00538
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00539
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00540
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00541
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00542
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00543
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00544
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00545
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00546
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00547
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00548
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00549
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00550
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00551
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00552
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00553
DAIMLER_TRUCK_AG,PAT_00554
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00554
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00555
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00556
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00557
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00558
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00559
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00560
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00561
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00562
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00563
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00564
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00565
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00566
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00567
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00568
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00569
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00570
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00571
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00572
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00573
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00574
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00575
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00576
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00577
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00578
SUSTAINABLE_INNOVATIVE_MATERIALS_PRIVATE_LIMITED,PAT_00578
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00579
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00580
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00581
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00582
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00583
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00584
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00585
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00586
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00587
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00588
JAWAHARLAL_NEHRU_CENTRE_FOR_ADVANCED_SCIENTIFIC_RESEARCH,PAT_00589
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00589
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00590
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00591
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00592
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00593
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00594
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00595
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00596
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00597
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00598
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00599
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00600
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00601
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00602
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00603
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00604
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00605
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00606
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00607
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00608
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00609
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00610
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00611
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00612
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00613
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00614
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00615
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00616
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00617
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00618
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00619
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00620
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00621
SHANMUKHA_INNOVATIONS_PRIVATE_LIMITED,PAT_00621
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00622
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00623
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00624
MYNVAX_PRIVATE_LIMITED,PAT_00625
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00625
MYNVAX_PRIVATE_LIMITED,PAT_00626
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00626
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00627
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00628
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00629
MYNVAX_PRIVATE_LIMITED,PAT_00630
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00630
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00631
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00632
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00633
HIGH_SPEED_RAIL_INNOVATION_CENTRE_TRUST,PAT_00633
INDIAN_INSTITUTE_OF_TECHNOLOGY_BOMBAY,PAT_00633
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00634
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00635
TRIVENI_TURBINE_LIMITED,PAT_00635
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00636
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00637
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00638
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00639
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00640
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00641
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00642
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00643
BHARAT_ELECTRONICS_LIMITED,PAT_00644
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00644
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00645
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00646
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00647
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00648
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00649
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00650
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00651
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00652
INDIAN_INSTITUTE_OF_SCIENCE_EDUCATION_AND_RESEARCH_PUNE_IISER_PUNE,PAT_00653
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00653
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00654
POWER_GRID_CORPORATION_OF_INDIA_LTD,PAT_00654
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00655
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00656
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00657
CLIMATE_ETC_TECHNOLOGY_SERVICES_PVT_LTD,PAT_00657
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00658
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00659
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00660
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00661
TATA_STEEL_LIMITED,PAT_00662
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00662
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00663
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00664
BHARAT_ELECTRONICS_LIMITED,PAT_00665
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00665
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00666
INDIAN_COUNCIL_OF_MEDICAL_RESEARCH,PAT_00667
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00667
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00668
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00669
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00670
UNIVERSITÉ_DE_LORRAINE,PAT_00671
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00671
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00672
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00673
WIPRO_LIMITED,PAT_00674
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00674
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00675
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00676
ASHOK_LEYLAND_PVT_LTD,PAT_00676
TATA_STEEL_LIMITED,PAT_00677
INDIAN_INSTITUTE_OF_SCIENCE_IISC,PAT_00677
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00678
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00679
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00680
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00681
MYNVAX_PRIVATE_LIMITED,PAT_00681
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00682
DEPARTMENT_OF_BIOTECHNOLOGY,PAT_00682
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00683
JAWAHARLAL_NEHRU_CENTRE_FOR_ADVANCED_SCIENTIFIC_RESEARCH,PAT_00683
CENTRE_FOR_DEVELOPMENT_OF_ADVANCED_COMPUTING_CDAC,PAT_00684
INDIAN_INSTITUTE_OF_SCIENCE_IISC,PAT_00684
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00685
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00686
CHAIRMAN_DEFENCE_RESEARCH_DEVELOPMENT_ORGANISATION,PAT_00686
TRIVENI_TURBINE_LIMITED,PAT_00687
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00687
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00688
MAZUMDAR_SHAW_MEDICAL_FOUNDATION,PAT_00688
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00689
BEYOND_ANTIBODY_LLP,PAT_00689
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00690
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00691
SAMSUNG_ELECTRONICS_CO_LTD,PAT_00692
INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,PAT_00692
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00693
FOUNDATION_FOR_NEGLECTED_DISEASE_RESEARCH,PAT_00694
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00694
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00695
MIISKY_TECHNOVATION_PVT_LTD,PAT_00695
CENTRE_FOR_DEVELOPMENT_OF_ADVANCED_COMPUTING_CDAC,PAT_00696
INDIAN_INSTITUTE_OF_SCIENCE_IISC,PAT_00696
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00697
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00698
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00699
RAJIV_GANDHI_UNIVERSITY_OF_HEALTH_SCIENCES_RGUHS,PAT_00699
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00700
TRIVENI_TURBINE_LIMITED,PAT_00701
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00701
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00702
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00703
DEPARTMENT_OF_BIOTECHNOLOGY,PAT_00703
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00704
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00705
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00706
EMORY_UNIVERSITY,PAT_00707
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00707
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00708
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00709
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00710
UNILEVER_NV,PAT_00711
UNILEVER_PLC,PAT_00711
CONOPCO_INC_DBA_UNILEVER,PAT_00711
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00711
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00712
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00713
ACCENTURE_GLOBAL_SOLUTIONS_LIMITED,PAT_00713
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00714
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00715
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00716
INDIAN_SPACE_RESEARCH_ORGANISATION,PAT_00716
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00717
INDIAN_INSTITUTE_OF_TECHNOLOGY_GUWAHATI,PAT_00718
INDIAN_INSTITUTE_OF_SCIENCE_IISC_BANGALORE,PAT_00718
DAIMLER_TRUCK_AG,PAT_00719
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00719
IHUB_FOR_ROBOTICS_AND_AUTONOMOUS_SYSTEMS_INNOVATION_FOUNDATION,PAT_00720
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00720
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00721
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00722
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00723
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00724
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00725
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00726
DAIMLER_TRUCK_AG,PAT_00727
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00727
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00728
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00729
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00730
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00731
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00732
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00733
INDIAN_INSTITUTE_OF_SCIENCE_IISC,PAT_00734
LIVERPOOL_SCHOOL_OF_TROPICAL_MEDICINE_LSTM,PAT_00734
INTERNATIONAL_AIDS_VACCINE_INITIATIVE_IAVI,PAT_00734
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00735
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00736
INDIAN_INSTITUTE_OF_SCIENCE_IISC,PAT_00737
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00738
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00739
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00740
DELTA_ELECTRONICS_INDIA_PVT_LTD,PAT_00741
DEPARTMENT_OF_ELECTRICAL_ENGINEERING_INDIAN_INSTITUTE_OF_SCIENCE_IISC,PAT_00741
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00742
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00743
INDIAN_INSTITUTE_OF_SCIENCE,PAT_00744
