Person_ID,Thesis_ID
CHOWDHURY_SHREYA,680404
CHOWDHURY_JAYABRATA,680403
RANGWANI_HARSH,680401
SHRIVASTAVA_ANSHAJ,680666
SHAH_MITALI,680669
SRUTHI_C_S,680665
NAREDDY_KARTHEEK_KUMAR_REDDY,680282
NAREDDY_KARTHEEK_KUMAR_REDDY,680284
PAVAN_KUMAR_G_V_V_R,680287
GOPI_LALGY,680280
NAYAK_KAVYA_K,680286
ATHEETH_S,680316
ATHEETH_S,680317
ATHEETH_S,680318
RAJESH_K_B,680322
HABEEB_P,680320
PANDA_BISWAJIT,680672
NAIR_SYAM_SUNDAR_SATHEESAN,680675
MAHAPATRA_SOUMYA_KANTI,680671
DOMINIC_ANUMOL,680674
GORANTLA_SRUTHI,680681
RAJ_RISHI,680684
JOSEPH_JOEL_P,680683
SINGH_DHEERENDRA_BAHADUR,679720
RAJSEKHAR_K,679717
MANE_LAXMIKANT_SARJERAO,679719
NAVEEN_KUMAR_MADDU,679718
TRIPATHI_ADITAY,680297
RONGHE_ANSHAJ,680292
MONDAL_SANDEEP_KUMAR,680296
ANKIT_KUMAR,680294
KRISHNARAJ_PRERANA,680295
MANAM_LALIT,680293
GUHA_SIRSHA,680400
BHADURI_BAIBASWATA,672644
JAGADISH_AKSHATHA,672643
RAUT_MANISH_SURESH,672645
LALITHAMBIKA_ANJALI_NAIR,672647
SUJI_N,672641
KAUSHAL_ISHAAN,672648
KUMAR_VIKASH,672639
DEHERI_RASHMITA,672642
ROY_AMAL,672628
REHAL_ARUN,672627
ARJUN_B_S,672631
VISHNUBHOTLA_VAISHNAVI,672635
MEHTA_MAHEK_VIJAYKUMAR,672629
CHOWDHURY_ANUBHAB,672634
MUKHERJEE_SOUGATA,672636
KAMAL_ARIF_MOHD,672630
VERMA_HEMANT_KUMAR,672637
HOQUE_SYED_JIAUL,672633
MIDHUN_E_K,672632
JHA_PAWAN_KUMAR,672655
SOLRA_MANJU,672657
PAUL_PROTIK_KUMAR,674055
SHIVAM_AMIT,674056
MONDAL_PRITIRANJAN,674060
KUMAR_SACHIN,674061
AVASARALA_SANKEERTHANA,674059
CHOWDHURY_ROHIT,674062
ROY_CHOWDHURY_SULOB,674660
SRIVASTAVA_ASHUTOSH,674659
BHARADWAJA_SAMEERA_H,675179
KUMARI_MOOTHEDATH_CHANDRAN,675176
PAVITHRA_N,675189
VISHNU_V_S,675192
SATHISHA_R_N,675191
KAUSHIK_DEEPAK,675197
PRATHIMA_B,675190
SINGH_YOGESH_PRATAP,675195
SHARMA_ADWAIT,675194
THULASI_CHAND,675193
CHANDRA_NAVIN_KUMAR,675196
MITRA_SHANKHANIL,675222
TRIPATHI_MADHAVI,675223
VIVEK_V_P,675224
AGRAWAL_PRANJAL,675219
VASHIST_EKLAVY,675225
HAQUE_ASRAFUL,675221
SINGH_MAGAN,675220
DAS_SUBHAS_CHANDRA,674080
KUMAR_KISHORE_C,674076
KUMAR_TARUN,674077
DASH_RAHUL_K,674075
BHAT_FURQAN_A,674394
KRISHNA_ANU_V,674646
GUPTA_ARVIND,674647
NISHANTH_M_P,674649
SUKESH_A,674648
YUVARAJ_I,674650
PANDA_SAGAR_RANJAN,674642
MAJUMDER_DEBALEENA,674641
SAIFUDEEN_AYSHA,674643
GHATAK_SAMBRITA,674644
SINGH_AKHAND_PRATAP,675184
CHANDRASEKHAR_ABISHEK,675186
NAMBOODIRI_KRISHNAN_K_K,675185
SEN_GUPTA_RIA,675182
PATIL_SHRAVANI_MAHESH,675187
HIMANSHU,675188
PETER_ELIZABATH,675183
CHOUDHURY_SASWAT,675181
KULKARNI_EESHAN,675180
HEMANTHINI_A_R,675214
RAMACHANDRA_SHESHADRI_KALKUNTE,675213
ROY_CHAUDHURI_RAJASHRI,675209
DAS_RESHMI,675218
SAHU_RENUKA,675212
JAYAMOHAN_MEENU,675211
SAHOO_JYOTIRANJAN,675217
MAJUMDER_ANUBHAB,675210
BHARTI_CHANDAN,675208
GUPTA_DEEPIKA,675207
DATTA_PRASAD_MADURAI_RAMESH,674064
ADDEPALLI_SRAVANTI,674063
LAXMI_K,674070
MAULIK_SUGOTO,674069
RAJATH_S,674065
JOSHI_RATHIN_K,674067
GANDRETI_SANTHOSH_B,674072
MAHESHVARE_DEEPA_M,674071
MISHRA_DEEPA,674099
BARMAN_PUBALI,674103
DUDDU_ATCHUTA_SRINIVAS,674400
KUMAR_JAMUN_N,674403
PRIYADARSHANI_SUCHI,674395
NAGABHUSHAN_S_N,674411
SHRIVASTAVA_ANSHUL,674412
PREMIKA_T_S,674406
SAHU_APOORVA,674640
GOSWAMI_SHUBHAM_KUMAR,674637
ANANDAN_MEGALA,674638
CHANDRA_AITICHYA,674639
GUPTA_SAURABH_KUMAR,675200
THAKUR_ANCHAL_SINGH,675203
KUSHWAHA_VISHAL,675206
PROSAD_ASISH,675205
JOJI_JINU,675201
BARUAH_DHRUBJYOTI,675202
MITTAL_SOUMYA,675204
SHARMA_SAMRIDH,675199
RAJ_SUBIN,688274
KUMAR_VISHNU,688271
PRADHAN_DILLIP_KUMAR,688269
VARGHESE_KIRAN_GEORGE,688267
SESHADRI_LAKSHMINARAYANAN,688261
MATHEWS_DHANYA_R,688268
JOSHI_RAKSHITHA_ULHAS,688266
RASHEED_ABDUR,690538
BABALAD_SHILPA,679721
SACHIN_K_S,680305
ASHWIN_K,680311
GUIN_SOUMYAJIT,680307
AHUJA_KARTIKA,680310
JOHN_JOSY,680285
GUPTA_SAARTHAK,680288
GUPTA_RAVI,680319
BISWAS_MEHEK,680315
DUBE_ANOOP_KUMAR,680321
UPADHYAYA_DEEPTI_B,680679
BADOLA_MAYANK,680676
ANANTHAN_M,680673
NAGRARE_SAMIKSHA_RAJKUMAR,680682
JAIN_PARAS,679300
MOHANTY_REEMA,679716
SRUTHI_C_S,679713
PHANENDRA_KUMAR_ATTADA,679715
MAJHI_JYOTI_RANJAN,679714
GUPTA_NITIN,680290
SINGH_UPKAR,680291
KADAMBARI_SAI_KIRAN,680289
KOTTAPALLI_ADITYA,675216
MASIWAL_RAJAT,675198
DUBE_ANOOP_KUMAR,699627
RASIPURAM_SOWMYA,326962
RAMAN_RAMAKRISHNAN,326970
BALACHANDRA_KUMARASWAMY,326976
ASWAL_ABHILASHA,351262
KASHI_RAJANIKANTH_N,351263
KONDAMADUGULA_SITA,351268
DARA_V_KRISHNA_SASHANK,351271
SHANKARANARAYANAN_HARI_BHASKAR,358402
KUMAR_D,358403
GOPAN_GOPIKA_K,326963
ORAON_NEHA,326972
JOSEPH_GRACY,326975
MANJUNATH_K_E,327003
ANIL_KUMAR_V,349673
SHARMA_ANNAPURNA,349825
RAKSHA_P_S,349829
BHATTACHARYA_DEBANJALI,349830
CHANDRABABU_ANUSHKA,391327
A_PARTHIBAN,397172
PRABHAKAR_ANJANA,397174
REDDY_RANI_VANGIMALLA,397177
VENGALIL_SUNIL_KUMAR,396293
SINGH_ABHISHEK,396294
GAONKAR_PRADNYA_TUKARAM,396295
KUMARI_PRITI,396297
HANBAL_RAJESH_DINESH,396298
THOMAS_CHINCHU,397175
RAMAMURTHY_CHINMAYE,397176
V_P_ABIDHA,508455
S_M_SHYAM,508456
ANAND_DEEPTI_J,508458
MATILAL_OINDRILA,508461
UPRETI_ARVIND,508464
K_N_NIKHILA,508465
JASWAL_MANPREET_KAUR,510262
MANDAL_AVIJIT,510263
DIWAN_CHAITALI,511525
GANESAN_NITHYA,511526
CHAKKA_SAI_PRADEEP,511961
SHAIK_MOHAMMED_WASEEM,593537
KULKARNI_APURVA,593540
VENKATESAN_KARTHIKA,593533
P_SURESH_VARSHA,593534
R_AMMU,593535
DESHMUKH_JAYATI,593536
B_S_AJAY,593539
AUSTIN_DEEPA,595169
NIRANJAN_RANJANI,595922
KALAKANTI_ARUN_KUMAR,595923
R_YASHWANTH,595924
G_GOWDA_BINDU,690390
VRIND_TUSHAR,690391
IDDALAGI_PAVAN,690395
D_R_VASANTHI,690396
KARISHMA,690397
K_ASHRAF_AMEENA,690398
N_P_SHARVARI,690400
MEVALDAS_LADWANI_VANDANA,690401
SHRIVASTAVA_SWAPNIL,691835
SHRIVASTAVA_SWAPNIL,691836
V_P_SANJAY,691837
V_P_SANJAY,691838
THOTTOLIL_RAHISHA,691839
JHA_NEETA,691840
MURUGESAN_KUMAR,691844
RAVINDRA_HARSHITHA,691845
AGARWAL_SNIGDHA,691846
PRADEEP_S,641598
RAKHI_S,616976
PRADIMA_BRITTO_J,619222
KRISHNA_PRASAD_S_J,619240
DIVYA_M_N,641597
KIMMI_KUMARI,619221
SURESH_KUMAR_S,619784
SUSHMA_B,626864
PRAMOD_SUNAGAR,626865
LAVANYA_VIKRAM,627996
RAVEENDRAKUMAR_T_H,642119
SOHINI_GUPTA,616977
HUDHAIFA_MOHAMMED_ABDULWAHAB,619239
NITHYA_B_N,619244
JENY_VARGHESE,619780
JENY_VARGHESE,619783
SHOBHA_P_JEEVANDRA,627997
DEEPAH_K,694175
ROOPA_K_R,703442
RAJENDRA_P,703852
DIVYAPRABHA_K_N,681838
ROOPESH_R,546660
JAWED_SANIYA,502433
SUTAR_NIKHIL,553959
PAVITHRA_H_M,619053
SOWJANYA_M,619520
ANANDA_KUMAR_S_R,681840
GAYATRI_T,625258
ANAGHA_K_KOWSHIK,610588
ASHWINI_H_R,629261
MANTESH_BASAPPA_KHOT,618584
VISHNU_PRASAD_C,686842
DILEEPKUMAR_V_G,611967
DEEPTHI_RAO_M,625257
SHILPA_B,629056
SUBODH_MONDAL,681839
MEDHA_MOHAN_HEGDE,722041
SUNITA_KUMARI,686841
AZRA_NASREEN,461878
RANGANATH_D,462295
SREE_VIDYA_R_C,462304
RAMAVENKATESWARAN_N,462313
SHOBHA_N_S,462318
DIVYA_TL,516320
KRISHNAN_R,516379
ROOPA_T_S,461634
BHAGYASHRI_R_HANJI,461943
NETHRAVATHI_K_A,461976
RAJANI_KATIYAR,462110
JAYANTHI_PN,462141
HEMALATHA_J_N,462225
M_SHIVASWAMY,462231
SHASHIKUMARA_S_R,462233
PRAVEEN_KUMAR_K,462236
N_SATISH_KUMAR,462258
SANDEEP_S_R,462274
V_S_KIRTHIKA_DEVI,462287
SHOBHA_N_S,462305
VIDYA_PATIL,462417
VIDYA_PATIL,462420
RAJESWARI_M,462536
DEEPIKA_K,516321
JAYASIMHA_S_R,516383
SUDHA_M,516386
MAMATHA_P_K,529088
VIDYA_PATIL,529091
DR_MAMTHA_V,461719
JYOTI_NEELI,461904
DILIP_R,462027
SUJATA_D_BADIGER,462041
MANJUNATH_MANAGULI,462178
ROOPA_J,462226
J_HARSHA,462241
YADURAJ,462266
TABITHA_JANUMALA,462267
SANDHYA_S,462268
MANUJAKSHI_B_C,462280
SHASHIDHAR_T_M,462288
RANGANI_G,462332
BHARATHI_GURURAJ,462334
NAGENDRA_KUMAR,462371
NAYANA_R_SHENOY,462390
NAGENDRA_KUMAR_M,462394
DEEPTHI_MURTHY_T_S,462443
NAGARAJA_P,462445
JYOTHI_R,462451
AKSHATHA_M_D,462537
TANUSREE_CHAUDHURI,462538
SMITA_KAVADIKERI,462541
JAYASHRI_BABURAO_MADALGI,516375
SHAILA_H_KOPPAD,516381
KALYAN_N,461788
KALYAN_N,461811
RAVIKUMAR_J,461914
SINDHU_D_V,461934
AMULYASHREE_S,461946
ASHWINI_GADAG,461967
AJAY_K_M,461970
JYOTI_SHETTY,462057
CHETHANA_G,462123
MOHANA,462152
PRAVEENA_T,462153
VASUDEVA_G,462173
ARUNKUMAR_P_CHAVAN,462221
RAJASREE_P_M,462223
SUBRAHMANYA_V_BHAT_P,462227
SAHANA_B,462230
HARSHA,462234
SINDHU_D,462240
D_KAVITHA,462257
RASHMI_R_DESHPANDE,462263
LEENA_CHANDRASHEKHAR,462269
SUMATHI_M_S,462282
MAHALAKSHMI,462286
VASUDHA_N,462292
RESMA_K_S,462293
SESHA_P_KALYUR,462294
SAMARA_MUBEEN,462296
PRAKASH_HADIMANI,462298
SHWETHA_K,462311
GOWRAMMA_G_S,462316
PRERANA_CHAITHRA,462331
AMARESH_C,462360
AKSHATHA_PRASANNA,462368
AKSHATHA_PRASANNA,462369
SUSHMA_J,462391
SUJATHA_A,462423
SUMA_N,462441
NIVYA_MUCHIKEL,462453
AKSHATHA_PRASANNA,462539
PADMAVATHI_P,462547
NIRMALA_JODALLI,529086
SUMA_N,529087
Y_SAILAJA,529090
KESHAV_M,515977
GIRISH_KUMAR_R,515979
RAGHAVENDRA_DEVADAS,515980
GIRISH_KUMAR_R_1RV13PMN06_UNDER_THE,515981
NAVEEN_PRAKASH_NORONHA,515982
H_PAVITHRA,515987
KAVITHA_J,515995
SOWMYA_K_S,515996
MAHANTESH_M_MATH,516006
SUMA_B,516171
ASHA_K,516173
PRAPULLA_S_B,516174
AMITH_SHEKHAR_C,516176
SHRUTHI_P,516259
NAGARAJU_P,516260
NARENDRA_KUMAR,516323
AKSHATHA_PRASANNA,516376
KOTHAI_ANDAL_C,516377
SUNITHAR,516378
SHUBHA_B_BARAVANI,516380
POOJA_R,516382
JYOTHI_R,516387
CHHAVI_GUPTA,516625
BINU_D,517398
V_MURALIDHARAN,525854
D_RADHA,529081
BHAVYA_R,529082
MOHAMMED_ASIF_KATTIMANI,529084
SAGAR_BM,529085
RADHIKA_M_G,529092
CHALAPATHIRAJU_KANUMURI,598157
SWETHA_V,598158
MANAS_M_N,598164
MAMATHA_S_K,598165
MADHU_C_S,598166
SHAMBULINGA_M,598171
USHA_PADMA,598346
SUNITHA_R,598757
JYOTHI_R,598758
KOTAIL_ANDAL,598759
SHUBHA_B_BARAVANI,598760
SUJAN_CHAKRABORTHY,597725
JINKA_RANGANAYAKULU,597727
R_KARTHIKEYAN,597735
VIVEKANAND_S_GOGI,597736
MELEET_MERIN,597788
JAGADEESH_BAGALI,597789
VANISHREE_K,597790
SHWETHA,597791
VANISHREE_K,597792
MELEET_MERIN,597793
VEENA_GADAD,598159
M_S_SRIVIDYA,598160
SNEHA_M,598161
SMRITI_SRIVASTAVA,598162
NALINI_SAMPATH,598163
BHAVANA_V,598167
R_V_KAVITHA,598168
T_KARTHIKAYINI,598172
SURESHA_C,598640
NANDITHA_KRISHNA,599440
NANDITHA_KRISHNA,599441
SUDHA_R_KARBARI,622253
ANITHA_N,629399
