Department_ID,Thesis_ID
MECHANICAL_ENGINEERING,572894
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,572901
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,572902
NANO_SCIENCE_AND_ENGINEERING,572895
MECHANICAL_ENGINEERING,573136
AEROSPACE_ENGINEERING,573322
MATERIALS_ENGINEERING,572889
DATA_SCIENCE,573139
COMPUTER_SCIENCE_AND_AUTOMATION,573140
MECHANICAL_ENGINEERING,573321
MECHANICAL_ENGINEERING,573326
EARTH_SCIENCES,572893
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,572885
BIOSYSTEMS_AND_BIOMEDICAL_ENGINEERING,572892
ELECTRICAL_ENGINEERING,572886
CIVIL_ENGINEERING,573324
ELECTRICAL_ENGINEERING,574387
ELECTRICAL_ENGINEERING,574379
AEROSPACE_ENGINEERING,574384
MATERIALS_ENGINEERING,574933
ENERGY_RESEARCH,574931
ELECTRICAL_ENGINEERING,574934
AEROSPACE_ENGINEERING,574953
MECHANICAL_ENGINEERING,574952
CIVIL_ENGINEERING,574984
COMPUTER_SCIENCE_AND_AUTOMATION,575097
CIVIL_ENGINEERING,575098
DATA_SCIENCE,575099
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,575100
BIOSYSTEMS_AND_BIOMEDICAL_ENGINEERING,575144
MATERIALS_ENGINEERING,574389
COMPUTER_SCIENCE_AND_AUTOMATION,574930
MATERIALS_ENGINEERING,574954
MATERIALS_ENGINEERING,574979
AEROSPACE_ENGINEERING,574980
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,575140
MATERIALS_ENGINEERING,574982
MECHANICAL_ENGINEERING,575137
CIVIL_ENGINEERING,575142
MATERIALS_ENGINEERING,612234
NANO_SCIENCE_AND_ENGINEERING,688263
MECHANICAL_ENGINEERING,576629
AEROSPACE_ENGINEERING,576726
EARTH_SCIENCES,613204
DATA_SCIENCE,612887
DATA_SCIENCE,576763
DATA_SCIENCE,613848
EARTH_SCIENCES,613776
ENERGY_RESEARCH,613847
AEROSPACE_ENGINEERING,614025
INSTRUMENTATION_AND_APPLIED_PHYSICS,614028
PRODUCT_DESIGN_AND_MANUFACTURING,614022
BIOSYSTEMS_AND_BIOMEDICAL_ENGINEERING,614031
INSTRUMENTATION_AND_APPLIED_PHYSICS,614026
COMPUTER_SCIENCE_AND_AUTOMATION,612241
ENERGY_RESEARCH,620366
MATERIALS_ENGINEERING,620367
ELECTRONIC_SYSTEMS_ENGINEERING,620397
CHEMICAL_ENGINEERING,620400
MATERIALS_ENGINEERING,671355
MECHANICAL_ENGINEERING,679722
ELECTRICAL_ENGINEERING,679723
ELECTRICAL_ENGINEERING,679735
NANO_SCIENCE_AND_ENGINEERING,680298
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,680301
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,680303
NANO_SCIENCE_AND_ENGINEERING,680300
NANO_SCIENCE_AND_ENGINEERING,680299
ENERGY_RESEARCH,680309
CYBER_PHYSICAL_SYSTEMS,680313
MATERIALS_ENGINEERING,680306
CIVIL_ENGINEERING,680312
ENERGY_RESEARCH,680405
MATERIALS_ENGINEERING,680408
CIVIL_ENGINEERING,680402
CHEMICAL_ENGINEERING,680404
CYBER_PHYSICAL_SYSTEMS,680403
DATA_SCIENCE,680401
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,680666
BIOSYSTEMS_AND_BIOMEDICAL_ENGINEERING,680669
MATERIALS_ENGINEERING,680665
ELECTRICAL_ENGINEERING,680282
ELECTRICAL_ENGINEERING,680284
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,680287
ELECTRICAL_ENGINEERING,680280
NANO_SCIENCE_AND_ENGINEERING,680286
PRODUCT_DESIGN_AND_MANUFACTURING,680316
PRODUCT_DESIGN_AND_MANUFACTURING,680317
PRODUCT_DESIGN_AND_MANUFACTURING,680318
ELECTRICAL_ENGINEERING,680322
COMPUTER_SCIENCE_AND_AUTOMATION,680320
WATER_RESEARCH,680672
ELECTRONIC_SYSTEMS_ENGINEERING,680675
MECHANICAL_ENGINEERING,680671
NANO_SCIENCE_AND_ENGINEERING,680674
COMPUTER_SCIENCE_AND_AUTOMATION,680681
MATERIALS_ENGINEERING,680684
BIOSYSTEMS_AND_BIOMEDICAL_ENGINEERING,680683
AEROSPACE_ENGINEERING,679720
CIVIL_ENGINEERING,679717
AEROSPACE_ENGINEERING,679719
PRODUCT_DESIGN_AND_MANUFACTURING,679718
DATA_SCIENCE,680297
CHEMICAL_ENGINEERING,680292
MATERIALS_ENGINEERING,680296
CYBER_PHYSICAL_SYSTEMS,680294
CIVIL_ENGINEERING,680295
ELECTRICAL_ENGINEERING,680293
ELECTRONIC_SYSTEMS_ENGINEERING,680400
CIVIL_ENGINEERING,672644
CYBER_PHYSICAL_SYSTEMS,672643
AEROSPACE_ENGINEERING,672645
NANO_SCIENCE_AND_ENGINEERING,672647
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,672641
PRODUCT_DESIGN_AND_MANUFACTURING,672648
DATA_SCIENCE,672639
NANO_SCIENCE_AND_ENGINEERING,672642
COMPUTER_SCIENCE_AND_AUTOMATION,672628
MECHANICAL_ENGINEERING,672627
ELECTRONIC_SYSTEMS_ENGINEERING,672631
ELECTRONIC_SYSTEMS_ENGINEERING,672635
NANO_SCIENCE_AND_ENGINEERING,672629
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,672634
CIVIL_ENGINEERING,672636
ELECTRONIC_SYSTEMS_ENGINEERING,672630
NANO_SCIENCE_AND_ENGINEERING,672637
MECHANICAL_ENGINEERING,672633
AEROSPACE_ENGINEERING,672632
MATERIALS_ENGINEERING,672655
MATERIALS_ENGINEERING,672657
COMPUTER_SCIENCE_AND_AUTOMATION,674055
AEROSPACE_ENGINEERING,674056
MATERIALS_ENGINEERING,674060
MATERIALS_ENGINEERING,674061
MATERIALS_ENGINEERING,674059
DATA_SCIENCE,674062
MATERIALS_ENGINEERING,674660
MATERIALS_ENGINEERING,674659
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,675179
PRODUCT_DESIGN_AND_MANUFACTURING,675176
WATER_RESEARCH,675189
PRODUCT_DESIGN_AND_MANUFACTURING,675192
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,675191
ELECTRICAL_ENGINEERING,675197
ENERGY_RESEARCH,675190
MECHANICAL_ENGINEERING,675195
CIVIL_ENGINEERING,675194
CHEMICAL_ENGINEERING,675193
MECHANICAL_ENGINEERING,675196
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,675222
MATERIALS_ENGINEERING,675223
COMPUTER_SCIENCE_AND_AUTOMATION,675224
ENERGY_RESEARCH,675219
NANO_SCIENCE_AND_ENGINEERING,675225
NANO_SCIENCE_AND_ENGINEERING,675221
AEROSPACE_ENGINEERING,675220
ELECTRICAL_ENGINEERING,674080
MECHANICAL_ENGINEERING,674076
PRODUCT_DESIGN_AND_MANUFACTURING,674077
NANO_SCIENCE_AND_ENGINEERING,674075
CIVIL_ENGINEERING,674394
ELECTRONIC_SYSTEMS_ENGINEERING,674646
ENERGY_RESEARCH,674647
AEROSPACE_ENGINEERING,674649
ELECTRICAL_ENGINEERING,674648
DATA_SCIENCE,674650
ENERGY_RESEARCH,674642
NANO_SCIENCE_AND_ENGINEERING,674641
ENERGY_RESEARCH,674643
EARTH_SCIENCES,674644
MATERIALS_ENGINEERING,675184
CYBER_PHYSICAL_SYSTEMS,675186
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,675185
MATERIALS_ENGINEERING,675182
COMPUTER_SCIENCE_AND_AUTOMATION,675187
CIVIL_ENGINEERING,675188
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,675183
BIOSYSTEMS_AND_BIOMEDICAL_ENGINEERING,675181
AEROSPACE_ENGINEERING,675180
CIVIL_ENGINEERING,675214
DATA_SCIENCE,675213
ELECTRONIC_SYSTEMS_ENGINEERING,675209
ENERGY_RESEARCH,675218
AEROSPACE_ENGINEERING,675212
ELECTRICAL_ENGINEERING,675211
NANO_SCIENCE_AND_ENGINEERING,675217
PRODUCT_DESIGN_AND_MANUFACTURING,675210
CIVIL_ENGINEERING,675208
MECHANICAL_ENGINEERING,675207
MECHANICAL_ENGINEERING,674064
DATA_SCIENCE,674063
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,674070
ELECTRICAL_ENGINEERING,674069
PRODUCT_DESIGN_AND_MANUFACTURING,674065
ELECTRONIC_SYSTEMS_ENGINEERING,674067
ELECTRICAL_ENGINEERING,674072
DATA_SCIENCE,674071
MATERIALS_ENGINEERING,674099
MATERIALS_ENGINEERING,674103
BIOSYSTEMS_AND_BIOMEDICAL_ENGINEERING,674400
CIVIL_ENGINEERING,674403
ENERGY_RESEARCH,674395
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,674411
MECHANICAL_ENGINEERING,674412
AEROSPACE_ENGINEERING,674406
ELECTRICAL_ENGINEERING,674640
DATA_SCIENCE,674637
AEROSPACE_ENGINEERING,674638
CIVIL_ENGINEERING,674639
MATERIALS_ENGINEERING,675200
ENERGY_RESEARCH,675203
CYBER_PHYSICAL_SYSTEMS,675206
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,675205
MATERIALS_ENGINEERING,675201
MECHANICAL_ENGINEERING,675202
CHEMICAL_ENGINEERING,675204
NANO_SCIENCE_AND_ENGINEERING,675199
PRODUCT_DESIGN_AND_MANUFACTURING,688274
NANO_SCIENCE_AND_ENGINEERING,688271
NANO_SCIENCE_AND_ENGINEERING,688269
PRODUCT_DESIGN_AND_MANUFACTURING,688267
MECHANICAL_ENGINEERING,688261
DATA_SCIENCE,688268
MECHANICAL_ENGINEERING,688266
MECHANICAL_ENGINEERING,690538
COMPUTER_SCIENCE_AND_AUTOMATION,679721
ENERGY_RESEARCH,680305
ENERGY_RESEARCH,680311
COMPUTER_SCIENCE_AND_AUTOMATION,680307
AEROSPACE_ENGINEERING,680310
AEROSPACE_ENGINEERING,680285
AEROSPACE_ENGINEERING,680288
AEROSPACE_ENGINEERING,680319
CIVIL_ENGINEERING,680315
AEROSPACE_ENGINEERING,680321
CIVIL_ENGINEERING,680679
PRODUCT_DESIGN_AND_MANUFACTURING,680676
MECHANICAL_ENGINEERING,680673
AEROSPACE_ENGINEERING,680682
BIOSYSTEMS_AND_BIOMEDICAL_ENGINEERING,679300
ENERGY_RESEARCH,679716
BIOSYSTEMS_AND_BIOMEDICAL_ENGINEERING,679713
AEROSPACE_ENGINEERING,679715
AEROSPACE_ENGINEERING,679714
MECHANICAL_ENGINEERING,680290
COMPUTER_SCIENCE_AND_AUTOMATION,680291
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,680289
EARTH_SCIENCES,675216
EARTH_SCIENCES,675198
AEROSPACE_ENGINEERING,699627
COMPUTER_SCIENCE_AND_ENGINEERING,326962
COMPUTER_SCIENCE_AND_ENGINEERING,326970
ELECTRONIC_SYSTEMS_ENGINEERING,326976
COMPUTER_SCIENCE_AND_ENGINEERING,351262
COMPUTER_SCIENCE_AND_ENGINEERING,351263
ELECTRONIC_SYSTEMS_ENGINEERING,351268
COMPUTER_SCIENCE_AND_ENGINEERING,351271
SOFTWARE_ENGINEERING,358402
DATA_SCIENCE,358403
NETWORKING_AND_SIGNAL_PROCESSING,326963
NETWORKING_AND_SIGNAL_PROCESSING,326972
SOFTWARE_ENGINEERING,326975
COMPUTER_SCIENCE_AND_ENGINEERING,327003
NETWORKING_AND_SIGNAL_PROCESSING,349673
DATA_SCIENCE,349825
DATA_SCIENCE,349829
NETWORKING_AND_SIGNAL_PROCESSING,349830
DATA_SCIENCE,391327
NETWORKING_AND_SIGNAL_PROCESSING,397172
NETWORKING_AND_SIGNAL_PROCESSING,397174
DATA_SCIENCE,397177
NETWORKING_AND_SIGNAL_PROCESSING,396293
SOFTWARE_ENGINEERING,396294
NETWORKING_AND_SIGNAL_PROCESSING,396295
DATA_SCIENCE,396297
INFORMATION_TECHNOLOGY,396298
DATA_SCIENCE,397175
ELECTRONIC_SYSTEMS_ENGINEERING,397176
COMPUTER_SCIENCE_AND_ENGINEERING,508455
COMPUTER_SCIENCE_AND_ENGINEERING,508456
INFORMATION_TECHNOLOGY,508458
INFORMATION_TECHNOLOGY,508461
INFORMATION_TECHNOLOGY,508464
SOFTWARE_ENGINEERING,508465
ELECTRONIC_SYSTEMS_ENGINEERING,510262
SOFTWARE_ENGINEERING,510263
DATA_SCIENCE,511525
SOFTWARE_ENGINEERING,511526
NETWORKING_AND_SIGNAL_PROCESSING,511961
ELECTRONIC_SYSTEMS_ENGINEERING,593537
DATA_SCIENCE,593540
SOFTWARE_ENGINEERING,593533
SOFTWARE_ENGINEERING,593534
NETWORKING_AND_SIGNAL_PROCESSING,593535
DATA_SCIENCE,593536
ELECTRONIC_SYSTEMS_ENGINEERING,593539
INFORMATION_TECHNOLOGY,595169
COMPUTER_SCIENCE_AND_ENGINEERING,595922
COMPUTER_SCIENCE_AND_ENGINEERING,595923
MATHEMATICS,595924
ELECTRONIC_SYSTEMS_ENGINEERING,690390
NETWORKING_AND_SIGNAL_PROCESSING,690391
NETWORKING_AND_SIGNAL_PROCESSING,690395
ELECTRONIC_SYSTEMS_ENGINEERING,690396
DATA_SCIENCE,690397
COMPUTER_SCIENCE_AND_ENGINEERING,690398
NETWORKING_AND_SIGNAL_PROCESSING,690400
COMPUTER_SCIENCE_AND_ENGINEERING,690401
COMPUTER_SCIENCE_AND_ENGINEERING,691835
ELECTRONIC_SYSTEMS_ENGINEERING,691836
INFORMATION_TECHNOLOGY,691837
INFORMATION_TECHNOLOGY,691838
DATA_SCIENCE,691839
NETWORKING_AND_SIGNAL_PROCESSING,691840
COMPUTER_SCIENCE_AND_ENGINEERING,691844
DATA_SCIENCE,691845
NETWORKING_AND_SIGNAL_PROCESSING,691846
COMPUTER_SCIENCE_AND_ENGINEERING,681838
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,546660
PHARMACEUTICAL_SCIENCES,502433
PHARMACEUTICAL_SCIENCES,553959
PHARMACEUTICAL_SCIENCES,619053
PHARMACEUTICAL_SCIENCES,619520
PHARMACEUTICAL_SCIENCES,681840
COMPUTER_SCIENCE_AND_ENGINEERING,625258
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,610588
ELECTRONICS_AND_COMMUNICATION_ENGINEERING,629261
MECHANICAL_ENGINEERING,618584
MANAGEMENT_STUDIES,686842
PHARMACEUTICAL_SCIENCES,611967
PHARMACEUTICAL_SCIENCES,625257
PHARMACEUTICAL_SCIENCES,629056
PHARMACEUTICAL_SCIENCES,681839
PHARMACEUTICAL_SCIENCES,722041
MECHANICAL_ENGINEERING,686841
